x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;f(x);y
-1;0;1;1;-1;-1;1;0;-1;0;-7;-9.804644717
1;0;-1;1;1;-1;1;0;0;1;2;1.4792187
-1;1;0;1;0;0;1;0;1;-1;-2;-2.457264972
-1;1;1;1;1;1;1;-1;1;1;3;-0.340879015
-1;1;-1;1;0;0;-1;1;1;-1;-4;-4.010369736
-1;0;0;0;0;-1;-1;1;0;1;-6;-6.942435056
1;-1;-1;1;1;1;1;1;0;0;-1;-4.267855642
-1;1;1;0;0;0;-1;1;1;0;-4;-3.345563423
1;-1;-1;1;1;1;1;0;-1;1;-1;0.934867771
1;-1;1;-1;0;-1;-1;1;0;1;1;2.300102814
1;0;-1;1;0;1;1;-1;-1;1;2;1.060738138
1;0;-1;-1;0;-1;-1;-1;0;0;0;0.704084474
-1;1;0;0;1;0;-1;0;-1;1;-1;0.9614642
1;0;0;-1;1;1;1;0;1;-1;2;2.420566501
1;1;0;-1;-1;-1;0;-1;-1;0;5;5.468947644
1;1;0;-1;1;0;1;0;-1;0;5;5.83761407
-1;0;0;0;0;1;0;0;-1;-1;-1;3.644187971
1;-1;1;0;-1;0;-1;0;-1;1;2;4.425449394
-1;1;-1;0;1;-1;-1;0;-1;1;-3;-4.747272673
1;0;1;1;0;-1;0;0;1;-1;6;2.958529865
1;1;1;-1;1;0;-1;0;1;0;7;7.341275418
1;0;1;1;0;1;0;1;-1;0;6;6.318351828
-1;1;0;0;-1;-1;0;1;0;1;-8;-12.41107109
1;-1;0;-1;-1;1;-1;-1;1;0;-1;-0.084970303
1;-1;1;-1;0;-1;-1;-1;1;1;1;1.677881219
-1;-1;-1;1;0;0;0;0;0;-1;-3;-2.759212113
-1;1;-1;0;-1;0;1;1;-1;0;-5;-2.090011976
-1;1;0;1;1;0;0;1;0;-1;0;1.893535075
1;-1;-1;-1;1;1;1;-1;-1;1;-3;-2.973504601
1;1;0;-1;0;-1;-1;0;0;-1;5;7.77263106
1;1;-1;0;0;0;-1;-1;1;0;4;3.630469174
1;1;0;0;1;-1;1;0;1;-1;6;3.268052955
-1;0;0;-1;1;-1;0;1;-1;1;-2;3.984048294
1;-1;1;-1;0;0;-1;-1;0;0;1;-5.867891885
1;1;0;-1;0;1;1;1;0;-1;5;3.526040584
-1;1;-1;1;0;1;1;-1;-1;1;0;-0.674588444
1;1;1;-1;1;1;1;-1;1;-1;7;8.152501359
-1;1;1;-1;0;-1;1;1;-1;0;-4;-6.939978007
1;-1;0;1;0;0;-1;1;1;0;1;1.786552404
-1;1;0;0;-1;-1;0;0;1;-1;-8;-5.518752008
-1;1;0;-1;0;1;1;-1;0;-1;0;-1.568222829
1;1;0;1;1;0;0;1;-1;-1;7;7.031129076
-1;0;-1;-1;1;0;0;1;0;1;0;2.51872462
1;0;0;-1;-1;1;1;1;-1;0;2;6.420624831
-1;-1;1;1;0;0;0;0;0;0;-3;-4.579687743
-1;-1;0;0;0;0;-1;0;1;-1;-4;-5.442155227
1;-1;1;1;-1;-1;-1;-1;0;1;3;2.437493728
-1;0;-1;-1;1;-1;-1;-1;1;0;-3;-5.134929451
-1;1;1;1;-1;0;0;-1;-1;0;-6;-5.802569958
1;-1;0;-1;-1;0;1;0;1;0;-1;-1.19529081
-1;0;1;0;1;-1;-1;1;0;-1;-3;-3.333910148
1;-1;-1;0;0;1;0;1;1;1;-2;-2.939992646
1;1;0;0;-1;0;-1;1;1;0;6;5.016017805
-1;0;-1;1;0;1;0;1;0;0;-1;-1.629678822
-1;-1;0;1;-1;-1;-1;1;1;1;-9;-9.685685873
-1;0;1;-1;-1;1;-1;-1;0;1;-5;-4.864666517
-1;1;-1;-1;1;0;-1;1;0;0;-1;-1.6790461
1;1;1;-1;-1;0;0;1;1;0;7;5.232240383
-1;1;0;0;1;1;-1;0;-1;0;1;1.645931809
-1;1;0;-1;-1;1;1;1;-1;1;-3;-1.44466981
-1;-1;1;-1;-1;-1;0;0;-1;-1;-8;-7.192473902
-1;0;-1;0;1;-1;1;1;-1;-1;-1;0.700003622
1;-1;0;0;0;0;1;1;0;-1;0;1.936032365
1;0;1;0;1;0;0;1;-1;-1;5;4.198473937
-1;1;1;-1;1;1;0;1;-1;0;2;1.203805643
-1;-1;0;-1;1;-1;0;0;-1;0;-2;-4.785858434
-1;-1;-1;-1;-1;-1;1;0;-1;0;-7;-6.292332122
1;0;0;-1;0;1;-1;-1;0;0;2;1.600734696
-1;0;1;1;0;1;0;0;1;1;-1;-0.103782196
1;0;-1;1;0;1;0;0;1;-1;2;2.306360665
-1;1;1;-1;-1;1;0;1;-1;0;-4;-3.169682212
1;-1;0;0;-1;-1;-1;1;-1;-1;0;-1.63281919
1;-1;1;0;1;-1;1;0;0;1;2;3.691178474
1;0;-1;-1;0;1;-1;-1;-1;0;0;0.946669595
-1;1;0;0;1;0;1;1;1;1;1;2.103712606
-1;1;-1;1;1;0;-1;-1;0;-1;-1;-2.644675939
-1;1;0;0;-1;1;-1;1;1;1;-5;-7.418971919
-1;0;1;0;1;1;-1;0;1;1;1;0.930732382
-1;0;-1;1;-1;-1;0;1;-1;1;-8;-8.839878247
-1;-1;-1;1;0;-1;-1;1;-1;0;-6;-7.751366261
1;1;0;-1;1;0;-1;-1;0;-1;5;5.271757794
-1;0;-1;-1;1;-1;0;-1;1;-1;-2;-3.69337785
-1;0;0;0;1;0;0;1;-1;0;0;1.159622103
-1;1;0;-1;0;0;1;1;-1;0;-2;-3.259558729
-1;-1;1;1;0;-1;1;-1;1;1;-4;-2.227349106
1;0;-1;1;-1;-1;-1;-1;1;1;2;2.198362591
1;-1;-1;1;0;1;0;1;1;1;-1;0.497982215
-1;0;0;-1;1;1;0;1;0;0;2;4.562181524
1;0;1;-1;-1;1;1;1;1;1;4;5.791930969
-1;1;1;0;-1;1;-1;-1;0;-1;-5;-2.609814719
-1;-1;1;-1;1;-1;1;1;1;-1;-1;1.259671911
1;-1;0;-1;0;-1;-1;0;1;1;-1;-4.304655847
1;1;1;1;-1;0;0;1;1;1;9;13.19752379
-1;-1;-1;-1;0;0;-1;0;-1;0;-4;-5.803493744
1;0;1;-1;1;-1;0;0;0;-1;4;5.516796714
1;-1;1;0;0;0;-1;-1;0;1;2;2.735611473
-1;0;1;0;1;0;0;1;-1;-1;0;0.335285217
-1;1;-1;1;1;0;0;-1;1;0;0;-4.071488875
-1;-1;1;1;-1;-1;0;1;-1;0;-8;-11.41043139
-1;1;-1;1;1;-1;-1;-1;-1;-1;-3;-4.207458381
-1;-1;-1;1;-1;0;0;1;1;1;-6;-8.243743572
1;-1;0;0;1;1;-1;1;-1;0;0;-3.215399701
1;0;1;-1;-1;1;1;1;0;0;4;3.176264134
-1;0;0;1;0;0;0;-1;-1;1;-3;-4.171839995
-1;0;1;1;1;0;0;1;0;1;0;2.633778191
1;0;1;0;-1;0;1;0;-1;0;5;6.803163033
-1;-1;-1;1;-1;-1;0;0;0;-1;-8;-6.531453871
1;0;0;-1;-1;0;-1;1;1;0;2;-0.470111158
1;1;-1;0;-1;-1;1;0;1;0;4;4.191345517
-1;0;0;0;-1;0;0;1;-1;1;-6;-2.685652392
-1;0;0;0;-1;-1;0;0;0;1;-8;-7.927351823
-1;1;-1;-1;-1;0;0;-1;0;-1;-6;-3.69746104
1;-1;0;0;0;-1;1;0;1;-1;0;-0.445259704
1;1;-1;0;-1;0;0;1;1;1;4;0.574852558
-1;0;-1;0;1;0;1;-1;1;1;1;-0.179289755
1;-1;1;1;-1;-1;-1;0;-1;-1;3;3.879300362
1;-1;1;1;0;1;-1;-1;-1;1;3;4.57740756
-1;1;-1;-1;-1;1;-1;1;1;1;-5;-4.407031383
-1;-1;1;1;0;1;0;-1;0;-1;-1;-2.833584641
-1;0;-1;1;1;-1;1;1;1;1;-1;-2.756291793
-1;1;-1;-1;0;1;0;1;1;1;-1;0.3048382
1;1;1;0;-1;-1;1;-1;1;0;8;8.270204753
1;-1;-1;0;-1;0;1;0;-1;0;-2;-1.445671802
-1;1;-1;0;0;1;-1;-1;0;-1;-2;-4.575828831
1;0;1;-1;-1;-1;-1;-1;0;1;4;6.731094108
-1;0;1;1;-1;0;1;0;0;-1;-5;-6.159198564
1;1;-1;-1;0;-1;0;-1;1;1;3;3.660745929
-1;-1;0;1;-1;1;0;1;-1;1;-4;-5.462068195
1;-1;1;1;1;0;1;-1;-1;0;3;5.86721817
-1;-1;1;0;1;1;1;1;1;1;3;6.044185482
1;0;1;0;0;1;-1;1;-1;0;5;4.058059847
-1;-1;-1;0;1;1;-1;1;-1;-1;1;1.36278168
1;1;0;-1;1;1;0;-1;1;1;5;3.952795556
1;-1;0;1;0;0;1;-1;-1;1;1;-1.390279367
1;1;0;-1;-1;0;0;0;0;-1;5;5.442784291
-1;-1;-1;-1;1;0;1;-1;0;1;1;2.459009323
1;0;1;1;-1;-1;-1;0;1;-1;6;5.301305746
1;-1;0;1;-1;1;0;-1;1;0;1;2.99846884
1;-1;0;-1;0;0;0;0;1;1;-1;1.346014981
-1;-1;1;1;0;-1;1;0;1;1;-4;-1.741479143
-1;-1;1;0;1;1;-1;-1;0;-1;1;3.756721999
1;1;0;0;0;0;1;1;0;1;6;6.208734467
-1;-1;0;1;0;0;1;1;1;1;-2;0.585910595
1;-1;1;-1;0;1;0;-1;1;1;1;-2.399539138
-1;0;-1;-1;0;1;1;1;1;-1;0;-2.200068693
-1;1;1;0;1;1;0;1;-1;-1;2;3.454733268
1;1;-1;-1;1;-1;-1;-1;0;-1;3;2.567687469
-1;1;1;-1;1;-1;-1;1;0;0;-3;-4.632588232
-1;-1;-1;0;-1;-1;1;-1;1;1;-7;-9.098642521
1;1;1;0;1;0;0;1;-1;0;8;6.576272873
-1;-1;0;0;1;0;1;0;0;0;1;0.051527838
-1;0;1;-1;1;1;1;0;0;0;3;3.024267333
1;0;0;0;1;-1;-1;-1;1;0;3;4.990131432
-1;1;0;0;1;1;0;-1;1;1;2;2.415526718
1;0;0;-1;-1;1;1;-1;1;1;2;1.654064897
1;0;-1;-1;-1;1;-1;1;0;0;0;0.906516169
1;1;-1;1;1;1;-1;1;0;1;5;6.555571091
-1;0;1;0;-1;-1;1;-1;0;-1;-7;-7.482228004
1;0;-1;0;1;1;0;-1;1;1;1;-0.305387825
-1;0;-1;-1;-1;1;0;1;0;1;-4;-5.411507802
1;0;0;0;1;1;0;-1;1;1;3;0.734251854
-1;1;0;0;0;1;1;1;-1;0;0;-2.44182599
1;-1;-1;1;1;0;0;-1;1;0;-1;0.316001829
1;-1;-1;1;1;1;0;0;0;1;-1;-1.308421811
1;0;0;-1;1;-1;1;1;-1;-1;2;3.205439997
1;1;-1;1;0;0;1;0;-1;-1;5;6.720572111
1;1;-1;-1;1;-1;0;-1;-1;0;3;0.386604843
-1;0;-1;1;1;0;-1;-1;0;0;-1;-4.443304562
1;-1;-1;1;0;-1;-1;1;-1;1;-1;-1.764603061
-1;-1;0;-1;-1;-1;0;1;1;-1;-8;-9.217902079
1;0;-1;0;1;0;0;-1;0;1;1;-0.135940696
-1;0;1;1;-1;0;0;1;0;-1;-6;-8.766356519
-1;0;-1;-1;0;1;-1;1;-1;0;-2;-1.558743691
1;-1;1;0;1;-1;-1;-1;-1;0;2;1.84618813
1;0;-1;1;-1;0;-1;0;0;-1;2;3.716202736
-1;-1;-1;0;1;1;0;0;1;0;2;3.168457061
1;-1;1;-1;-1;1;0;1;0;-1;1;-2.436745006
1;1;0;-1;1;0;0;0;1;1;5;5.202066062
-1;1;1;1;-1;0;-1;-1;-1;-1;-7;-6.372749721
1;1;0;1;1;0;-1;-1;0;0;7;5.093328505
1;0;0;-1;-1;-1;1;-1;0;-1;2;2.823510413
-1;1;-1;1;1;-1;-1;-1;-1;-1;-3;-3.243549739
-1;1;0;-1;1;1;-1;-1;-1;1;1;-0.44723417
1;-1;1;-1;0;-1;0;0;0;0;1;-1.689178443
1;-1;-1;-1;0;1;-1;1;0;1;-3;-3.360462773
1;1;0;1;0;0;0;-1;-1;-1;7;4.834815325
1;1;0;-1;1;1;-1;1;0;-1;5;5.116648452
1;-1;-1;-1;1;1;1;0;-1;-1;-3;-4.255940037
1;0;1;1;-1;0;0;-1;-1;0;6;4.212626126
1;-1;0;0;-1;-1;-1;1;0;-1;0;3.167668083
-1;0;1;0;1;1;-1;0;1;1;1;3.615678737
-1;0;1;-1;1;-1;0;-1;1;-1;-2;-1.805505263
-1;-1;0;-1;-1;-1;0;1;-1;-1;-8;-10.79682762
-1;-1;0;0;0;-1;0;1;1;0;-5;-3.121573186
1;1;1;1;1;-1;-1;-1;1;-1;9;9.30534188
-1;1;-1;0;1;-1;-1;-1;-1;0;-3;-4.787624501
1;1;1;-1;0;1;1;0;-1;0;7;6.420149545
1;1;0;-1;-1;1;0;0;-1;-1;5;3.026190101
-1;-1;-1;1;0;-1;1;1;1;-1;-4;-2.113827895
1;-1;0;1;-1;-1;1;-1;1;-1;1;-1.944560718
1;-1;-1;-1;0;0;0;0;-1;-1;-3;-3.186384812
1;0;0;-1;1;1;1;0;0;1;2;4.974552723
1;1;0;-1;1;-1;-1;1;-1;-1;5;4.709276441
-1;0;1;0;-1;0;1;-1;1;0;-5;-6.74227589
-1;0;-1;-1;1;0;-1;-1;-1;0;-1;-0.216605256
-1;-1;1;-1;0;0;0;-1;0;1;-3;-2.954505936
1;0;-1;-1;1;0;-1;1;1;1;0;-0.802316623
1;0;-1;0;1;0;1;0;0;0;1;-0.840737965
1;-1;0;-1;0;-1;1;0;0;1;-1;-0.422856055
1;1;0;1;-1;-1;1;0;1;1;7;8.432959568
-1;0;1;1;0;0;-1;-1;1;-1;-4;-8.426185517
-1;0;-1;1;0;-1;0;-1;0;0;-5;-7.837944503
-1;0;1;-1;1;1;-1;1;0;1;1;4.67531056
-1;0;0;-1;1;1;0;-1;-1;-1;2;-0.099709074
1;1;-1;-1;-1;-1;0;1;0;0;3;1.624052317
-1;0;0;1;-1;1;-1;1;1;-1;-5;-1.511099938
-1;-1;-1;-1;0;1;0;0;0;-1;-1;-0.958235003
1;-1;1;1;1;0;-1;1;-1;-1;3;2.3817401
-1;1;1;0;-1;1;1;0;1;0;-3;-1.840755555
1;1;0;1;1;-1;1;1;1;1;7;11.36057297
-1;1;1;0;0;0;-1;-1;0;-1;-4;-1.663001475
-1;-1;1;-1;-1;1;1;-1;0;-1;-3;-5.599276156
-1;0;1;1;1;0;0;0;1;1;0;-0.270596591
-1;0;-1;1;1;0;1;1;0;0;1;2.025774071
-1;-1;0;-1;-1;0;1;1;-1;-1;-5;-2.030060034
1;0;0;-1;0;0;-1;0;-1;1;2;2.543969098
-1;-1;-1;-1;1;-1;-1;1;-1;0;-3;0.371815732
1;1;-1;0;0;1;-1;1;-1;-1;4;5.80232028
1;1;-1;-1;-1;-1;-1;0;0;0;3;2.828225725
1;1;1;1;1;1;0;0;-1;-1;9;7.331562431
-1;0;-1;0;0;0;1;-1;0;0;-2;-1.685185324
1;0;1;0;1;1;-1;-1;-1;-1;5;4.015894371
-1;-1;1;-1;1;-1;-1;1;-1;0;-3;-5.28732375
1;1;-1;-1;1;-1;0;1;0;0;3;4.291291187
1;-1;-1;1;0;-1;-1;1;1;1;-1;0.061215981
-1;1;1;1;-1;1;0;0;-1;-1;-4;-2.23507537
-1;1;0;1;1;1;0;0;0;0;2;1.699428195
1;-1;-1;1;1;0;0;0;-1;-1;-1;2.799035079
1;1;0;0;1;-1;0;1;0;0;6;4.614098794
-1;1;1;-1;0;-1;0;-1;1;0;-5;-1.93702406
-1;1;0;0;-1;1;1;-1;0;-1;-3;-6.402589537
1;1;1;0;-1;0;-1;1;1;-1;8;9.321003297
-1;-1;0;0;1;0;1;0;0;1;1;0.495042473
-1;1;1;0;0;-1;0;1;1;0;-5;-1.258409715
1;0;1;-1;1;1;1;0;1;1;4;6.613607278
1;1;0;0;0;-1;0;0;0;0;6;12.52349749
1;-1;0;1;0;-1;0;1;1;1;1;2.216533289
-1;0;1;1;-1;-1;-1;1;1;1;-9;-6.585566677
1;1;1;1;-1;1;1;-1;-1;1;9;5.533083993
1;-1;0;0;-1;-1;0;0;1;1;0;0.658122604
1;0;0;1;-1;1;-1;1;0;0;4;7.224620907
1;0;-1;0;1;0;1;-1;-1;-1;1;2.501164116
-1;1;1;-1;-1;-1;-1;1;0;0;-9;-6.14190398
1;0;1;0;-1;0;1;0;0;0;5;6.685066684
1;0;1;1;-1;0;0;0;-1;1;6;4.312270947
-1;0;-1;1;0;1;1;-1;1;-1;0;1.462815211
1;0;0;0;1;1;1;1;1;-1;3;2.961376339
1;0;0;0;-1;1;1;0;0;0;3;5.043712826
-1;1;1;0;0;1;1;-1;1;0;0;-1.802074443
1;1;1;-1;-1;0;-1;0;1;-1;7;5.973296683
-1;1;-1;1;1;1;0;0;-1;1;2;1.805938591
1;-1;1;-1;-1;-1;-1;-1;0;1;1;4.946500979
-1;-1;-1;-1;1;0;-1;-1;0;-1;-1;1.283911331
-1;1;1;0;-1;-1;-1;0;0;1;-9;-2.228765372
-1;1;0;1;0;-1;1;-1;1;1;-4;-0.583479794
-1;-1;1;1;0;1;-1;0;0;-1;-2;-2.195447046
1;-1;0;0;0;-1;-1;-1;0;-1;0;3.988168356
1;-1;0;-1;-1;1;-1;-1;1;0;-1;1.064232176
-1;0;1;0;0;0;0;-1;1;-1;-3;-4.167315045
-1;-1;-1;1;1;0;-1;-1;-1;-1;-1;1.360210143
1;1;0;-1;0;1;0;-1;0;1;5;6.098796575
-1;-1;-1;0;-1;-1;1;0;-1;1;-7;-8.916946165
1;0;-1;0;-1;-1;1;-1;0;-1;1;-0.741832293
1;0;-1;-1;0;-1;1;-1;1;-1;0;-0.999777441
1;-1;-1;-1;0;1;-1;1;0;1;-3;-2.236030812
1;0;1;1;-1;1;0;1;1;0;6;8.039129445
-1;0;-1;-1;-1;0;-1;-1;-1;1;-7;-7.129089527
1;1;1;-1;-1;-1;-1;0;1;0;7;9.536481944
-1;-1;0;-1;-1;0;-1;0;-1;1;-7;-9.267024263
-1;1;-1;1;0;1;0;-1;0;-1;-1;-5.143002746
1;-1;0;-1;1;1;1;1;0;0;-1;-0.185898613
-1;-1;-1;1;-1;0;-1;1;0;1;-7;-7.361434272
-1;1;1;1;0;-1;-1;1;1;-1;-6;-4.598322029
1;0;0;0;-1;0;1;1;1;-1;3;3.946507842
-1;0;0;-1;0;0;1;-1;-1;1;-2;-1.507198895
-1;0;1;0;0;1;1;-1;-1;-1;0;0.1607068
1;1;-1;-1;0;-1;1;-1;1;0;3;2.982027314
-1;-1;1;-1;-1;1;0;-1;0;0;-4;-2.340519552
1;1;0;0;0;-1;-1;1;-1;0;6;8.455130591
-1;-1;0;1;-1;1;-1;-1;1;0;-5;-3.910662569
1;1;1;-1;1;1;-1;-1;0;1;7;12.82626458
-1;0;1;0;-1;1;0;1;-1;-1;-4;-3.243171586
-1;-1;0;0;-1;0;0;0;0;-1;-6;-4.863777036
1;0;-1;0;1;-1;0;1;1;0;1;1.547116451
-1;0;0;0;-1;-1;1;1;1;0;-7;-8.465074407
1;1;0;-1;-1;1;-1;-1;-1;-1;5;6.422341242
-1;1;1;0;0;-1;0;-1;-1;1;-5;-4.968064241
1;-1;-1;0;0;-1;0;-1;1;-1;-2;2.669087451
1;1;1;1;1;0;-1;1;1;-1;9;9.332138139
-1;0;-1;-1;-1;-1;1;-1;0;-1;-7;-8.84270218
-1;-1;1;1;-1;-1;1;0;1;1;-7;-7.842031355
-1;1;0;0;-1;0;0;-1;-1;-1;-6;-5.060497396
-1;0;1;-1;0;1;1;0;0;-1;0;-2.670001149
-1;-1;-1;1;1;1;1;-1;1;1;3;2.053089169
-1;0;0;-1;0;-1;0;0;-1;1;-5;-5.698687848
-1;-1;0;0;0;-1;-1;1;1;-1;-6;-7.135506312
1;0;-1;-1;-1;-1;1;0;-1;1;0;-1.447020612
-1;0;-1;1;-1;1;0;0;-1;1;-4;0.28618447
-1;1;-1;-1;1;-1;0;-1;0;1;-2;-3.0258309
-1;0;-1;1;-1;1;-1;1;-1;1;-5;-5.394935954
1;-1;-1;1;1;1;0;0;-1;0;-1;-2.02637038
1;1;1;-1;0;1;-1;0;0;-1;7;6.603988805
-1;0;1;1;0;-1;1;0;0;-1;-4;-3.504548766
1;-1;0;-1;0;0;-1;0;0;1;-1;-5.308960905
-1;-1;1;-1;0;1;-1;-1;-1;-1;-2;-1.756487183
1;-1;-1;-1;1;-1;-1;1;0;-1;-3;-5.215174168
1;-1;1;0;-1;0;1;1;0;-1;2;4.348028155
-1;1;1;-1;0;0;-1;1;1;0;-4;-5.594504706
-1;-1;1;0;1;-1;0;-1;1;-1;-2;-1.608191638
1;0;0;0;-1;0;1;1;0;1;3;5.926931159
-1;1;0;-1;1;-1;1;1;1;0;-1;1.886844084
-1;-1;0;-1;0;0;1;0;1;1;-2;-2.676754218
1;-1;0;0;0;1;1;-1;-1;-1;0;-0.051842108
-1;0;0;0;0;0;0;1;-1;1;-3;-1.251903292
1;1;0;1;0;0;0;-1;0;-1;7;2.852651114
-1;1;-1;-1;-1;1;-1;-1;0;-1;-5;-7.189878539
1;-1;1;-1;0;0;-1;0;0;-1;1;2.894545531
-1;0;0;1;0;-1;1;0;1;1;-4;-1.201605518
1;-1;-1;-1;0;0;0;1;1;-1;-3;-3.130661725
-1;-1;0;-1;1;1;0;0;1;0;2;0.231923131
-1;1;1;0;-1;-1;1;0;-1;0;-7;-7.90491936
-1;0;1;0;0;-1;-1;1;-1;1;-6;-3.197417664
1;-1;0;0;-1;0;1;-1;1;0;0;1.539823475
1;0;0;-1;0;1;-1;1;0;1;2;3.069791547
-1;1;0;-1;-1;-1;1;-1;1;1;-7;-11.90340967
1;0;1;0;1;-1;0;1;1;0;5;2.918407802
1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-5.893260989
-1;1;1;-1;1;-1;0;0;0;-1;-2;-1.738533745
1;0;0;0;-1;0;-1;0;-1;0;3;0.167321604
1;-1;1;-1;-1;1;-1;1;0;-1;1;2.853830141
1;-1;1;-1;0;1;-1;0;0;1;1;5.706900059
1;-1;-1;1;-1;-1;0;0;-1;1;-1;-2.542362103
1;1;-1;0;0;1;1;-1;0;0;4;4.140876013
-1;-1;-1;0;0;0;-1;-1;0;-1;-4;-2.102669088
1;-1;0;0;1;0;0;-1;-1;-1;0;-1.888685715
1;1;1;1;0;-1;-1;-1;-1;-1;9;8.903097736
-1;-1;-1;-1;0;-1;0;0;0;1;-5;-5.389851908
1;-1;-1;-1;1;-1;1;-1;-1;-1;-3;0.789172095
1;1;1;1;1;-1;0;0;0;-1;9;7.267097434
-1;0;1;-1;1;-1;1;1;1;-1;-1;-2.517077569
-1;-1;0;1;0;0;-1;-1;0;-1;-4;-5.12964393
-1;0;1;0;1;0;1;1;1;0;1;-0.952646431
1;-1;1;-1;-1;1;1;-1;-1;0;1;-4.310549317
1;-1;-1;1;-1;-1;1;-1;0;1;-1;-1.021101604
1;1;-1;0;0;0;-1;0;-1;-1;4;4.449382001
1;1;-1;1;0;0;-1;-1;-1;-1;5;6.143122721
-1;-1;-1;-1;0;1;1;1;-1;1;0;-1.070805159
-1;-1;-1;-1;1;0;-1;-1;1;0;-1;-2.449320961
-1;-1;1;0;-1;1;-1;1;1;0;-5;-7.5860032
1;-1;1;-1;0;-1;1;1;1;-1;1;0.042351947
1;-1;-1;-1;0;1;0;-1;1;-1;-3;-1.730657406
1;0;1;0;1;1;0;1;-1;1;5;7.395491098
-1;-1;0;0;1;1;0;-1;-1;0;2;2.045985707
-1;1;0;1;1;0;0;-1;0;-1;0;-1.729241571
-1;0;1;-1;0;0;1;-1;0;-1;-2;0.893245598
-1;0;0;0;-1;0;0;0;0;-1;-6;-7.242360386
-1;-1;1;1;-1;-1;-1;1;0;1;-9;-7.200131738
1;0;-1;0;-1;-1;0;-1;0;0;1;4.757764462
-1;1;1;1;0;-1;1;0;1;-1;-4;-4.404866101
-1;0;-1;0;0;0;-1;1;0;0;-4;-4.521397958
-1;-1;-1;-1;1;-1;1;0;1;1;-1;-3.230269499
-1;1;-1;1;-1;0;1;1;1;-1;-5;-7.015060077
-1;0;-1;1;1;1;0;0;0;-1;2;4.235811567
1;0;-1;1;1;0;-1;-1;0;-1;2;-0.631518084
-1;0;0;-1;0;1;-1;1;0;-1;-2;-6.030258935
-1;0;1;1;1;-1;0;-1;-1;0;-2;-3.989658134
1;0;1;0;0;0;1;1;-1;0;5;3.49521457
1;1;1;-1;-1;1;1;0;0;0;7;8.601147196
-1;0;-1;-1;1;1;0;1;1;0;2;2.156131485
-1;0;0;1;1;0;1;1;1;0;1;-1.570844194
1;0;0;-1;0;0;1;1;0;-1;2;1.82291005
1;1;-1;0;0;-1;0;0;0;0;4;5.518128186
-1;-1;1;0;0;1;1;1;-1;0;0;-0.64098938
-1;-1;-1;1;1;0;1;-1;-1;1;1;2.308660367
1;1;0;0;-1;-1;0;0;1;1;6;10.04620905
1;-1;-1;0;-1;-1;-1;0;-1;-1;-2;-1.980833374
1;-1;0;-1;0;1;0;0;0;-1;-1;-2.458039325
1;-1;-1;-1;0;-1;-1;1;1;-1;-3;-2.846320633
-1;1;1;1;0;0;-1;-1;1;1;-4;-3.196115795
1;-1;-1;0;0;1;-1;1;-1;1;-2;-1.718839694
-1;0;1;-1;1;0;0;0;1;1;0;-1.779207494
1;0;1;-1;-1;1;-1;0;1;1;4;7.318122066
1;-1;-1;0;1;0;1;1;1;0;-2;-0.510946395
1;-1;0;0;-1;0;-1;1;1;1;0;2.418554547
1;-1;0;-1;-1;-1;0;1;1;-1;-1;-2.696174907
1;-1;1;1;0;-1;-1;1;1;0;3;3.433249502
1;0;-1;1;1;-1;0;1;1;-1;2;-1.076083985
-1;-1;1;-1;0;-1;-1;-1;1;0;-6;-8.370035245
1;0;1;-1;1;0;1;-1;-1;0;4;7.44312514
-1;0;-1;1;1;0;-1;1;1;1;-1;1.02149671
1;-1;-1;0;-1;1;1;-1;-1;1;-2;-2.0066386
1;-1;0;-1;-1;1;-1;-1;-1;1;-1;-4.415464583
1;1;0;1;0;0;1;1;0;1;7;6.436730862
-1;-1;-1;0;-1;0;-1;0;0;0;-7;-6.596376264
-1;1;1;-1;1;0;-1;0;0;-1;-1;-0.743407693
1;-1;-1;1;0;1;1;-1;-1;1;-1;0.671478393
-1;0;-1;-1;0;0;1;0;1;1;-2;-4.469262302
1;-1;-1;-1;1;1;-1;0;0;0;-3;-1.754269368
1;-1;1;0;1;-1;0;1;-1;-1;2;3.203677697
1;1;-1;1;-1;-1;-1;0;1;-1;5;8.891511963
1;-1;1;-1;0;-1;1;1;-1;-1;1;0.489707801
1;0;1;-1;0;-1;0;-1;-1;-1;4;3.296886786
1;1;1;-1;-1;0;1;0;1;1;7;8.673103656
-1;1;1;-1;-1;1;0;1;1;1;-4;-7.227629846
-1;0;1;-1;1;1;0;1;-1;0;2;1.292552925
1;-1;1;-1;1;-1;1;1;1;0;1;-1.207951939
-1;-1;-1;-1;1;1;-1;1;0;0;1;2.217402726
-1;0;0;-1;-1;-1;1;1;0;1;-7;-6.403466506
-1;-1;-1;0;-1;-1;1;1;1;0;-7;-7.01251041
1;1;-1;0;0;-1;-1;1;0;0;4;0.321969483
-1;-1;1;0;1;1;0;0;1;0;2;4.709985338
1;0;0;-1;-1;1;0;1;-1;1;2;0.849100325
-1;-1;0;-1;1;0;-1;-1;1;-1;-1;-4.341491656
1;1;-1;1;1;-1;-1;0;0;-1;5;3.498850263
1;-1;1;0;1;1;0;0;1;1;2;0.052768642
-1;0;1;0;0;0;0;-1;1;0;-3;-1.391025934
-1;0;1;-1;0;0;1;0;0;-1;-2;-2.9344327
-1;-1;-1;-1;0;1;1;0;1;1;0;-0.590190698
